9733, Toccoa, 03362, 1532 Roland Station,1980-00-12 19:00:00, enter@yahoo.com, Kelsey, Beach, 07824, 56537, Mr, 642705251, 1191488431,about, 7, 1, 1, 8, 2, 2, 3, 8, 2, 6, 1
9734, Byromville, 10154, 1736 Public Ln,1976-00-01 19:00:00, where@yahoo.com, Gene, Britt, 42489, 41155, Mr, 769633653, 2556645745,pique, 9, 2, 1, 2, 1, 2, 3, 5, 5, 5, 1
9735, Whitmarsh Island, 72584, 1154 Willow St,1984-00-30 19:00:00, about@yahoo.com, Austin, Hinton, 73035, 02642, Mr, 102809063, 4283487076,light, 2, 4, 1, 7, 2, 1, 4, 7, 1, 2, 3
9736, Montrose, 13554, 1669 Cedarhurst Ln,1980-00-28 19:00:00, light@yahoo.com, Karen, Boyd, 76604, 34388, Ms, 330129049, 4596050500,light, 9, 4, 1, 3, 2, 2, 4, 4, 1, 3, 1
9737, Fairburn, 19786, 557 Garey Crescent,1957-00-19 19:00:00, hatch@yahoo.com, Clint, Clark, 09978, 88842, Ms, 293802712, 6537485630,throw, 4, 4, 1, 9, 2, 1, 4, 2, 3, 4, 3
9738, Smithville, 69120, 528 Stormont Boulevard,1964-00-17 19:00:00, world@yahoo.com, Victoria, Flowers, 28886, 68167, Mr, 380666878, 8525959024,pique, 5, 2, 1, 1, 1, 1, 3, 7, 3, 2, 1
9739, Statesboro, 48642, 1636 Austin Station,1972-00-11 19:00:00, wrong@yahoo.com, Janet, Castillo, 38828, 04482, Mr, 728910402, 0084502279,speed, 3, 2, 1, 7, 1, 1, 2, 7, 1, 1, 1
9740, Bemiss, 40594, 1339 Harris Way,1973-00-05 19:00:00, asked@yahoo.com, Penny, Hall, 67637, 28226, Ms, 767857909, 6338128047,trees, 6, 4, 1, 7, 1, 2, 4, 4, 5, 2, 1
9741, Sparta, 86532, 572 Butter Ridge,1968-00-16 19:00:00, pique@yahoo.com, Christopher, Robinson, 72424, 76462, Mr, 595445033, 5558111841,throw, 9, 4, 1, 2, 2, 2, 1, 5, 3, 2, 4
9742, Avondale Estates, 46830, 1245 Pennsylvania Path,1976-00-11 19:00:00, caves@yahoo.com, Laken, Dickinson, 69124, 39873, Mr, 592649036, 5574541846,speed, 8, 2, 1, 6, 2, 2, 5, 3, 4, 4, 4
9743, Bainbridge, 39480, 415 Thorn Trail,1978-00-15 19:00:00, light@yahoo.com, Erica, Everett, 68680, 32581, Ms, 460167220, 6934760274,light, 3, 4, 1, 6, 2, 2, 4, 6, 3, 4, 3
9744, Stockton, 95864, 669 Elfin Court,1977-00-29 19:00:00, light@yahoo.com, Maria, Green, 77821, 79417, Mr, 451773309, 8878325086,pique, 9, 4, 1, 2, 1, 1, 1, 1, 4, 4, 4
9745, Dunwoody, 40307, 767 Rucker Run,1983-00-28 19:00:00, light@yahoo.com, Caleb, Taylor, 14962, 01482, Mr, 570385503, 1638879078,while, 8, 3, 1, 8, 1, 1, 3, 3, 3, 1, 3
9746, Alapaha, 09208, 919 Weaver Heights,1979-00-19 19:00:00, speed@yahoo.com, Dawn, Allison, 72277, 51165, Mr, 330030047, 8622045699,white, 6, 4, 1, 4, 2, 1, 3, 8, 2, 1, 2
9747, Shellman Bluff, 90927, 797 Kearns Avenue,1965-00-21 19:00:00, build@yahoo.com, Marcus, Briggs, 38914, 65680, Ms, 496586896, 8173778144,moved, 4, 2, 1, 7, 2, 2, 2, 9, 2, 1, 4
9748, Kingsland, 32775, 904 Jamestown Street,1955-00-23 19:00:00, asked@yahoo.com, Charles, Lowe, 90173, 07405, Mr, 865198163, 2694704968,asked, 4, 4, 1, 8, 2, 2, 4, 4, 6, 1, 2
9749, Royston, 94513, 1473 Cannelville Place,1967-00-31 19:00:00, ghost@yahoo.com, Tashia, Delaney, 43695, 41146, Ms, 784407127, 1615656535,speed, 8, 3, 1, 1, 2, 1, 3, 6, 2, 4, 1
9750, Carnesville, 29710, 695 Ravenwood Drv,1957-00-10 19:00:00, asked@yahoo.com, Shelly, Oliver, 31907, 00627, Ms, 699598998, 8345645298,words, 2, 2, 1, 2, 1, 2, 1, 3, 6, 6, 1
9751, Remerton, 37390, 1240 Athena Road,1967-00-12 19:00:00, light@yahoo.com, Brady, Reeves, 44728, 84795, Ms, 513160998, 0400398351,enter, 9, 2, 1, 1, 2, 1, 3, 2, 2, 6, 3
9752, Doraville, 33979, 536 Lincoln Blvd,1977-00-30 19:00:00, trees@yahoo.com, Brad, Summers, 73975, 08713, Ms, 204462852, 0609227650,enter, 9, 4, 1, 2, 2, 2, 1, 5, 4, 2, 4
9753, Bemiss, 78432, 1039 Linwood Lane,1974-00-03 19:00:00, light@yahoo.com, Molly, Ochoa, 40659, 00991, Ms, 024315544, 4237086927,speed, 8, 2, 1, 6, 1, 2, 5, 5, 1, 5, 4
9754, Stillmore, 41971, 1594 Henry Drive,1957-00-11 19:00:00, badly@yahoo.com, Wyatt, Vazquez, 74351, 63385, Mr, 813699066, 2312609218,smoke, 1, 3, 1, 5, 2, 1, 4, 5, 6, 6, 4
9755, Woodstock, 51342, 1442 Sparling Parkway,1964-00-01 19:00:00, light@yahoo.com, Jay, Nixon, 63179, 90311, Mr, 014145491, 3991741826,throw, 8, 4, 1, 1, 2, 2, 1, 1, 5, 4, 4
9756, Nahunta, 11943, 538 Bennett Terrace,1959-00-09 19:00:00, light@yahoo.com, Derek, Butler, 65722, 00976, Ms, 487644848, 7879908767,light, 3, 4, 1, 7, 1, 2, 3, 5, 2, 1, 3
9757, Stilson, 15128, 893 Colony Ridge,1980-00-07 19:00:00, light@yahoo.com, Kyle, Walters, 26715, 52931, Ms, 486257047, 6185169251,enter, 7, 4, 1, 4, 2, 2, 1, 1, 3, 1, 1
9758, Pooler, 89681, 1021 Riverside Blvd,1959-00-04 19:00:00, while@yahoo.com, Wayne, Dennis, 21707, 96162, Ms, 214943725, 9665682745,pique, 4, 4, 1, 4, 1, 1, 1, 1, 2, 5, 3
9759, Louisville, 47519, 1735 Pfeifer Road,1960-00-11 19:00:00, white@yahoo.com, Levi, Terrell, 95670, 37621, Ms, 174077611, 2283169003,wrong, 8, 1, 1, 4, 1, 1, 4, 2, 4, 6, 3
9760, Hazlehurst, 41314, 468 Homeless Station,1974-00-13 19:00:00, about@yahoo.com, Monica, Henry, 95241, 64541, Ms, 884505722, 2886682078,build, 0, 2, 1, 2, 1, 2, 3, 3, 1, 5, 3
9761, Daisy, 66811, 692 Railroad Way,1970-00-08 19:00:00, enter@yahoo.com, Eva, Holder, 09193, 96761, Ms, 130112110, 7817057241,ghost, 3, 2, 1, 8, 2, 2, 3, 3, 5, 2, 4
9762, Social Circle, 96654, 1160 Elizabeth Park,1959-00-26 19:00:00, light@yahoo.com, Dillon, Lee, 64200, 49159, Ms, 139011241, 5351197384,wrong, 3, 3, 1, 7, 1, 2, 2, 8, 1, 3, 2
9763, Auburn, 96436, 1337 Cornell Ridge,1968-00-31 19:00:00, badly@yahoo.com, Eric, Hardy, 77109, 72507, Ms, 883626188, 5805489828,speed, 4, 2, 1, 1, 1, 2, 2, 5, 5, 6, 1
9764, Duluth, 36669, 459 Fair Drive,1974-00-24 19:00:00, until@yahoo.com, Jerry, Castaneda, 89006, 38161, Ms, 232855883, 7447643960,caves, 7, 1, 1, 4, 1, 1, 5, 7, 4, 6, 2
9765, Atkinson, 34292, 1338 Kingswood Street,1961-00-09 19:00:00, enter@yahoo.com, Ashley, Dudley, 03357, 87205, Ms, 203699443, 4181757012,words, 5, 1, 1, 1, 1, 2, 5, 5, 4, 6, 4
9766, Thomson, 91363, 1668 Baker Heights,1982-00-14 19:00:00, light@yahoo.com, Greg, Weaver, 84125, 37934, Mr, 994602375, 2630521893,throw, 6, 4, 1, 8, 2, 1, 1, 7, 5, 3, 4
9767, Pelham, 81485, 831 Rosewood Road,1957-00-12 19:00:00, about@yahoo.com, Dakota, Cardenas, 63057, 55624, Ms, 594321478, 0901062816,while, 0, 1, 1, 3, 1, 1, 3, 2, 2, 5, 1
9768, Leary, 65868, 771 Wortman Road,1965-00-24 19:00:00, hatch@yahoo.com, Nicholas, Irwin, 25931, 05086, Ms, 523157819, 8501122029,enter, 7, 3, 1, 9, 1, 1, 3, 8, 2, 2, 4
9769, Mount Vernon, 70513, 1422 Clearview Trail,1979-00-21 19:00:00, pique@yahoo.com, Tom, Fowler, 16412, 76373, Mr, 399569513, 6533490887,badly, 5, 4, 1, 1, 1, 2, 2, 9, 2, 4, 4
9770, Sparta, 09096, 831 Cooperriders Terrace,1982-00-14 19:00:00, light@yahoo.com, Trisha, Simpson, 07318, 19009, Ms, 057203079, 4815690059,pique, 7, 4, 1, 3, 1, 1, 3, 3, 1, 3, 3
9771, Quitman, 87521, 834 Yost Blvd,1978-00-26 19:00:00, light@yahoo.com, Kenneth, Wyatt, 93878, 15428, Ms, 937106457, 8676329628,enter, 8, 4, 1, 3, 1, 2, 1, 7, 3, 5, 1
9772, Lenox, 64533, 1612 Somerset Boulevard,1961-00-05 19:00:00, badly@yahoo.com, Kayla, Abbott, 01826, 12323, Mr, 797602294, 8790239155,words, 6, 2, 1, 6, 2, 2, 1, 7, 5, 3, 3
9773, Alapaha, 42382, 1535 Antigua Place,1967-00-19 19:00:00, throw@yahoo.com, Albert, Barrera, 99725, 59539, Ms, 344132448, 8827701613,enter, 8, 4, 1, 7, 2, 1, 3, 4, 1, 5, 4
9774, Strongsville, 78374, 999 Eaton Trail,1979-00-04 19:00:00, light@yahoo.com, Daniel, Brady, 55342, 38785, Mr, 190075874, 0478401645,light, 5, 4, 1, 4, 1, 2, 1, 5, 3, 3, 1
9775, Chickamauga, 21613, 1614 Thornhill Rd,1970-00-07 19:00:00, throw@yahoo.com, Marsha, Graves, 46191, 38826, Mr, 083998810, 1233597651,enter, 1, 4, 1, 5, 1, 1, 4, 8, 6, 5, 4
9776, Fort Stewart, 83897, 1024 Mary Drive,1966-00-21 19:00:00, asked@yahoo.com, Rita, Brennan, 80041, 34141, Mr, 871575049, 1202240722,enter, 4, 4, 1, 1, 2, 2, 3, 9, 5, 2, 1
9777, Rockmart, 81979, 1256 Scout Place,1981-00-19 19:00:00, pique@yahoo.com, Brianna, Cross, 73977, 20242, Ms, 534423337, 8748721744,throw, 0, 2, 1, 9, 1, 1, 4, 9, 3, 4, 4
9778, Athens, 84901, 467 Clarice Street,1972-00-07 19:00:00, throw@yahoo.com, Marilyn, Ware, 92321, 56626, Mr, 233209239, 1023897559,light, 2, 4, 1, 8, 1, 2, 5, 4, 4, 6, 4
9779, Springfield, 97892, 1537 Sharonwood Path,1963-00-21 19:00:00, speed@yahoo.com, Heath, Mercado, 01240, 69054, Ms, 211165666, 9692175975,enter, 2, 2, 1, 4, 1, 1, 2, 1, 4, 4, 2
9780, Bainbridge, 96864, 537 Villa Heights,1964-00-03 19:00:00, light@yahoo.com, Nathan, Browning, 34077, 00920, Ms, 775619064, 3056156163,about, 8, 3, 1, 3, 1, 2, 1, 2, 5, 2, 4
9781, Ringgold, 82135, 1793 Stine Square,1975-00-11 19:00:00, ghost@yahoo.com, Jerry, Dillard, 67407, 65385, Mr, 655136827, 0119870521,light, 3, 1, 1, 8, 1, 2, 2, 9, 5, 4, 1
9782, Atlanta, 44648, 1525 Ferncliff Boulevard,1974-00-18 19:00:00, badly@yahoo.com, Summer, Harper, 44103, 71107, Ms, 213100267, 3144527574,speed, 0, 3, 1, 3, 2, 2, 1, 9, 1, 2, 2
9783, Chickamauga, 67424, 1050 Murray Drv,1958-00-09 19:00:00, until@yahoo.com, Mark, Ortega, 10302, 23208, Mr, 612310305, 5694410482,badly, 9, 3, 1, 8, 1, 2, 5, 6, 3, 6, 4
9784, Weber, 26637, 1416 Bellflower Boulevard,1979-00-30 19:00:00, light@yahoo.com, Andrea, Meyers, 03796, 39859, Ms, 333903448, 5991589425,pique, 7, 4, 1, 3, 1, 1, 4, 9, 2, 5, 2
9785, Mountain Park, 32119, 580 Hardesty Circle,1977-00-15 19:00:00, pique@yahoo.com, Gene, Davidson, 38068, 35088, Ms, 276005126, 5460611466,books, 0, 4, 1, 8, 2, 1, 2, 2, 1, 2, 3
9786, Ocilla, 59477, 1173 Heritage Heights,1980-00-30 19:00:00, enter@yahoo.com, Chelsea, Ingram, 24305, 04132, Ms, 880570022, 6926984756,books, 3, 1, 1, 1, 1, 1, 3, 1, 2, 2, 1
9787, Dupont, 24911, 1785 Wetsell Road,1962-00-08 19:00:00, enter@yahoo.com, Frank, Hays, 19652, 07035, Ms, 510351668, 8347581541,asked, 9, 1, 1, 5, 1, 1, 1, 3, 2, 4, 2
9788, Sandersville, 35713, 762 Millers Avenue,1962-00-08 19:00:00, pique@yahoo.com, Alice, Dale, 63906, 04644, Mr, 226968391, 3047938891,words, 3, 3, 1, 4, 1, 1, 2, 7, 1, 3, 4
9789, Carnesville, 72570, 882 Eastmoor Place,1965-00-20 19:00:00, world@yahoo.com, Denise, Jensen, 59520, 55649, Ms, 154704069, 3902212280,world, 1, 1, 1, 8, 2, 1, 5, 5, 6, 1, 2
9790, Dunwoody, 77141, 584 Sells Drv,1975-00-03 19:00:00, light@yahoo.com, Sarah, Donaldson, 08146, 94456, Ms, 768958427, 6544486738,throw, 7, 1, 1, 7, 1, 2, 5, 6, 2, 5, 3
9791, Pembroke, 87936, 1287 Fritter Road,1959-00-15 19:00:00, build@yahoo.com, Shelly, Goodwin, 10586, 89456, Mr, 227797044, 6053451472,wrong, 7, 3, 1, 2, 1, 1, 4, 1, 3, 4, 4
9792, Cusseta, 01252, 907 Delwood Drive,1959-00-26 19:00:00, badly@yahoo.com, Tara, Riley, 00747, 26402, Mr, 533175314, 3610242318,smoke, 1, 3, 1, 8, 2, 1, 4, 3, 1, 2, 1
9793, Bogart, 23669, 962 Shoop St,1967-00-05 19:00:00, light@yahoo.com, Trey, Nelson, 93825, 36350, Ms, 449588867, 7095867990,build, 7, 3, 1, 9, 1, 2, 3, 4, 5, 4, 3
9794, Dawsonville, 50275, 950 Restless Avenue,1958-00-22 19:00:00, badly@yahoo.com, Noah, Rivas, 65185, 74173, Ms, 652729521, 9669458509,badly, 8, 3, 1, 2, 1, 1, 4, 7, 5, 5, 4
9795, Sycamore, 49374, 754 Avon Street,1971-00-12 19:00:00, words@yahoo.com, Erin, Rojas, 57919, 80319, Ms, 116887388, 6529399452,pique, 3, 4, 1, 7, 2, 2, 4, 8, 6, 2, 2
9796, Tarver, 38305, 1021 Alvin Square,1978-00-30 19:00:00, badly@yahoo.com, Charles, Schwartz, 31868, 92856, Ms, 905662896, 1715349242,world, 6, 2, 1, 9, 2, 2, 5, 1, 5, 2, 3
9797, Grovetown, 18374, 1765 Garfield Terrace,1956-00-15 19:00:00, enter@yahoo.com, Tom, Schmidt, 32814, 49638, Ms, 743085344, 4894744541,speed, 1, 4, 1, 8, 1, 2, 4, 6, 2, 1, 3
9798, Alpharetta, 50333, 914 Prame Road,1958-00-05 19:00:00, throw@yahoo.com, Melinda, Finch, 81766, 50123, Ms, 929964591, 3899213355,speed, 3, 3, 1, 1, 1, 1, 3, 3, 2, 3, 4
9799, Woodstock, 64776, 415 Hinman Avenue,1964-00-06 19:00:00, while@yahoo.com, Tasha, Santiago, 83273, 53483, Ms, 380355231, 1225757718,badly, 5, 2, 1, 7, 1, 1, 3, 4, 6, 1, 2
9800, Cochran, 70221, 1419 Homewood Court,1984-00-15 19:00:00, light@yahoo.com, Darrell, Barron, 34708, 02971, Ms, 400513274, 2181206297,books, 2, 4, 1, 3, 2, 1, 1, 3, 5, 2, 1
9801, Thomson, 11778, 481 Devlin Circle,1976-00-23 19:00:00, wrong@yahoo.com, Chastity, Dodson, 51410, 42304, Mr, 395576335, 5737286491,throw, 9, 2, 1, 8, 1, 1, 2, 1, 1, 5, 2
9802, Ellabelle, 03046, 1467 Graffis Court,1969-00-17 19:00:00, badly@yahoo.com, Ian, Rush, 02341, 19950, Mr, 506473511, 8241203828,light, 7, 2, 1, 4, 2, 2, 2, 6, 6, 3, 4
9803, Geneva, 50871, 1115 Cecil Trail,1978-00-24 19:00:00, about@yahoo.com, Samuel, Wheeler, 48123, 26644, Ms, 525283326, 3570522148,enter, 7, 2, 1, 5, 2, 2, 1, 8, 5, 1, 1
9804, Ashburn, 23338, 1702 Winter Ln,1975-00-03 19:00:00, enter@yahoo.com, Ronda, Herring, 55017, 48719, Mr, 437419950, 7107368009,light, 1, 3, 1, 7, 2, 1, 2, 6, 4, 3, 1
9805, Blakely, 43832, 1280 Grandview Path,1980-00-03 19:00:00, world@yahoo.com, Stanley, Green, 79378, 05646, Ms, 343379205, 8825773461,smoke, 8, 3, 1, 9, 1, 2, 2, 6, 3, 2, 2
9806, Brinson, 84617, 551 Leedom Way,1969-00-06 19:00:00, world@yahoo.com, Lawrence, Velasquez, 19951, 45781, Ms, 963125003, 9832704569,light, 0, 1, 1, 1, 2, 2, 3, 6, 1, 4, 2
9807, Glory, 37970, 1360 Mcfarland Square,1969-00-23 19:00:00, enter@yahoo.com, Paige, Holcomb, 99736, 73163, Mr, 072377802, 9157384871,speed, 8, 2, 1, 2, 2, 2, 4, 8, 1, 4, 4
9808, Baconton, 49960, 1274 Mollysrock Run,1968-00-04 19:00:00, smoke@yahoo.com, Melissa, Green, 64082, 75058, Ms, 906679681, 8332917169,build, 4, 2, 1, 1, 1, 1, 4, 6, 5, 3, 3
9809, Bannockburn, 47478, 1267 Stiver Run,1984-00-26 19:00:00, plane@yahoo.com, Nicole, Guy, 41491, 84819, Mr, 657576149, 6227574473,badly, 2, 2, 1, 4, 2, 2, 2, 3, 4, 4, 1
9810, Pineora, 28111, 760 Vinsel Road,1968-00-25 19:00:00, world@yahoo.com, Kyle, Martin, 70694, 70310, Mr, 953718480, 9049487638,wrong, 6, 4, 1, 1, 2, 1, 2, 1, 1, 6, 3
9811, Millen, 73463, 1256 Jannett Street,1983-00-02 19:00:00, badly@yahoo.com, Rex, Rivas, 06446, 41134, Ms, 967113199, 1080910383,about, 3, 1, 1, 5, 1, 2, 2, 9, 2, 5, 4
9812, Milledgeville, 79612, 945 Dragoo Court,1974-00-13 19:00:00, about@yahoo.com, Shane, Bates, 95542, 69196, Mr, 257627431, 0095560466,light, 3, 1, 1, 3, 2, 2, 2, 1, 2, 6, 4
9813, Fairburn, 15379, 1224 Nor-Bixbey Park,1974-00-23 19:00:00, world@yahoo.com, Derek, Howe, 97689, 96802, Ms, 157301899, 2831040463,pique, 4, 1, 1, 5, 1, 2, 5, 6, 2, 1, 2
9814, Newnan, 61487, 936 Sunkel Ln,1980-00-22 19:00:00, light@yahoo.com, Ronnie, O'neill, 97553, 55868, Mr, 021046434, 9242508142,pique, 6, 2, 1, 1, 2, 2, 5, 3, 3, 5, 3
9815, Ringgold, 00777, 1185 Edna Ridge,1959-00-09 19:00:00, until@yahoo.com, Barb, Gray, 21622, 30136, Ms, 668391492, 5403762279,until, 9, 4, 1, 8, 2, 1, 5, 3, 4, 5, 2
9816, St. Simons Island, 90728, 917 Pratt Trail,1956-00-26 19:00:00, until@yahoo.com, Donnie, Stewart, 76577, 75892, Ms, 009528280, 0004915931,pique, 0, 2, 1, 3, 1, 2, 2, 7, 1, 3, 2
9817, Lithonia, 10122, 1677 Briarleigh Lane,1969-00-03 19:00:00, until@yahoo.com, Alyssa, Cote, 34283, 34822, Ms, 283943706, 9221208687,light, 6, 3, 1, 7, 2, 1, 4, 5, 4, 4, 3
9818, Stockton, 32903, 1007 Denmark Blvd,1966-00-25 19:00:00, enter@yahoo.com, Haley, Ruiz, 71168, 79295, Mr, 272648850, 4613567121,pique, 3, 4, 1, 8, 1, 1, 2, 2, 2, 5, 1
9819, Lincolnton, 34483, 1141 Talley Crescent,1961-00-15 19:00:00, until@yahoo.com, Randi, Hogan, 99573, 93322, Mr, 506551888, 2668987191,throw, 6, 1, 1, 1, 2, 2, 1, 7, 3, 2, 3
9820, Hagan, 70979, 1260 Mcfarland Drv,1984-00-16 19:00:00, light@yahoo.com, Rita, Marks, 30503, 30716, Mr, 937063245, 4705876430,until, 6, 1, 1, 9, 2, 2, 3, 7, 5, 1, 4
9821, Crescent, 54469, 1552 Cannelville Station,1955-00-20 19:00:00, about@yahoo.com, Brett, Moody, 22176, 31397, Mr, 090492492, 7481071390,enter, 2, 1, 1, 2, 2, 2, 3, 5, 4, 2, 4
9822, Bannockburn, 13158, 1756 Pratt Blvd,1955-00-22 19:00:00, wrong@yahoo.com, Rodney, Burch, 49425, 76375, Ms, 453318714, 0434302837,throw, 7, 1, 1, 7, 2, 1, 2, 9, 6, 3, 4
9823, Harding, 21700, 1364 Lancaster Terrace,1958-00-01 19:00:00, words@yahoo.com, Allen, McLean, 44743, 82095, Mr, 581011843, 1032636538,badly, 8, 2, 1, 8, 2, 1, 1, 8, 3, 6, 2
9824, Westwood, 69461, 469 Indiana Crescent,1977-00-07 19:00:00, speed@yahoo.com, Melinda, Bradford, 71477, 32369, Ms, 815997038, 8260647283,white, 3, 4, 1, 6, 1, 1, 1, 5, 6, 6, 3
9825, Locust Grove, 45175, 1549 Mccaslin Boulevard,1967-00-11 19:00:00, light@yahoo.com, Eddie, Roy, 49404, 12797, Ms, 946817315, 0549706048,ghost, 3, 3, 1, 3, 1, 1, 3, 7, 4, 6, 2
9826, Nashville, 52263, 1344 Cleveland Drv,1975-00-26 19:00:00, enter@yahoo.com, Keith, Gardner, 69507, 78367, Ms, 485477076, 4625798727,pique, 0, 4, 1, 3, 2, 2, 2, 2, 4, 6, 4
9827, Daisy, 41186, 1633 Island Trail,1957-00-08 19:00:00, until@yahoo.com, Howard, Wood, 09642, 19831, Ms, 933198825, 0964656165,enter, 4, 4, 1, 6, 1, 2, 3, 2, 3, 5, 4
9828, Macon, 24516, 992 Greenhouse Road,1984-00-04 19:00:00, white@yahoo.com, Charles, Franco, 13551, 12666, Ms, 606597292, 3146618853,books, 7, 2, 1, 7, 1, 1, 4, 4, 3, 6, 2
9829, Homerville, 64010, 1434 Tyman Parkway,1976-00-20 19:00:00, wrong@yahoo.com, Allison, Yates, 05414, 60864, Ms, 880470583, 4829627646,pique, 4, 1, 1, 5, 1, 2, 1, 6, 4, 2, 1
9830, Pulaski, 35959, 1454 Baird Ln,1966-00-07 19:00:00, about@yahoo.com, Janet, Rivers, 75951, 48007, Mr, 703781354, 4802861510,badly, 7, 2, 1, 1, 1, 2, 2, 9, 4, 1, 4
9831, Hogansville, 85287, 1541 Elmville Run,1968-00-19 19:00:00, words@yahoo.com, Fred, Preston, 11819, 55349, Ms, 785063660, 9545704447,hatch, 0, 1, 1, 8, 2, 1, 3, 2, 6, 3, 1
9832, Toomsboro, 79251, 682 Diagonal Lane,1964-00-03 19:00:00, throw@yahoo.com, Benjamin, Barton, 96763, 83661, Ms, 805978186, 9978641017,pique, 1, 1, 1, 7, 1, 1, 1, 1, 4, 4, 1
9833, Sylvania, 20177, 1009 Bolen Path,1961-00-08 19:00:00, light@yahoo.com, Nicholas, Holloway, 06422, 31163, Ms, 954783214, 6259325152,light, 0, 3, 1, 6, 1, 1, 3, 5, 4, 4, 4
9834, Euharlee, 98923, 760 Darcie Way,1983-00-20 19:00:00, throw@yahoo.com, Regina, Chan, 02246, 40067, Mr, 875786990, 0040212870,throw, 0, 1, 1, 4, 1, 2, 5, 5, 3, 6, 4
9835, Oakwood, 31114, 1179 Ayers Avenue,1981-00-28 19:00:00, light@yahoo.com, Annette, Acosta, 10158, 88125, Ms, 911247022, 3874712239,words, 6, 2, 1, 8, 2, 2, 1, 3, 4, 4, 1
9836, Sessoms, 26931, 1150 Hunt Court,1983-00-10 19:00:00, write@yahoo.com, Shaun, James, 75126, 37938, Ms, 926545663, 5055100648,pique, 7, 2, 1, 2, 1, 1, 2, 5, 6, 2, 3
9837, Bushnell, 98808, 555 Benwood Street,1967-00-05 19:00:00, pique@yahoo.com, Derek, Whitney, 07397, 32606, Ms, 553957780, 5144642069,words, 6, 1, 1, 3, 2, 1, 2, 2, 2, 5, 2
9838, Cox, 74128, 1692 Seroco Place,1977-00-14 19:00:00, speed@yahoo.com, Tony, Wilkins, 83786, 32035, Ms, 915527315, 9760817374,pique, 9, 3, 1, 9, 2, 2, 2, 2, 5, 6, 2
9839, Collins, 18202, 673 Pointe Station,1976-00-08 19:00:00, badly@yahoo.com, Stanley, Chang, 21843, 87316, Ms, 903252201, 3576525834,about, 2, 4, 1, 4, 2, 1, 1, 2, 6, 4, 3
9840, Smithville, 00936, 1703 Melrose Court,1979-00-11 19:00:00, pique@yahoo.com, Angela, Levy, 46401, 33374, Mr, 902403886, 9841852353,light, 0, 4, 1, 5, 2, 1, 3, 2, 4, 3, 2
9841, Buford, 05273, 1686 Gordon St,1976-00-04 19:00:00, light@yahoo.com, Carol, Cruz, 84787, 92475, Ms, 176453909, 7852144334,pique, 3, 3, 1, 1, 1, 2, 2, 6, 3, 5, 3
9842, Abbeville, 80579, 1364 Harbor Avenue,1960-00-12 19:00:00, hatch@yahoo.com, Duane, Pitts, 19984, 39168, Ms, 831932666, 5112300653,world, 0, 1, 1, 4, 2, 2, 2, 6, 2, 2, 1
9843, Boston, 08277, 656 Norwood Heights,1956-00-28 19:00:00, about@yahoo.com, Jeffery, Guerrero, 78564, 49980, Ms, 427770117, 7462268836,light, 4, 3, 1, 2, 2, 1, 3, 4, 6, 4, 1
9844, Ellenton, 40462, 1019 Meadowood Ln,1963-00-23 19:00:00, while@yahoo.com, Jonathan, Graves, 63701, 98000, Ms, 416303612, 0729470105,wrong, 4, 2, 1, 7, 1, 1, 1, 8, 5, 3, 4
9845, Statesboro, 12651, 723 Playford Place,1975-00-27 19:00:00, badly@yahoo.com, Marion, Hahn, 12952, 42974, Mr, 378135463, 2545277219,throw, 1, 3, 1, 3, 1, 1, 2, 9, 2, 5, 4
9846, Senoia, 01558, 1275 Discovery Drv,1968-00-01 19:00:00, enter@yahoo.com, Kaylee, Vaughn, 62074, 56175, Ms, 364706671, 9869432288,pique, 4, 3, 1, 7, 1, 1, 1, 7, 2, 4, 4
9847, Smyrna, 52676, 1240 Hogans St,1982-00-21 19:00:00, wrong@yahoo.com, Ronald, Holman, 07384, 80150, Ms, 155178614, 1202522275,books, 2, 3, 1, 9, 1, 2, 3, 8, 2, 2, 1
9848, Fitzgerald, 66072, 1531 Tileston Boulevard,1974-00-28 19:00:00, pique@yahoo.com, Sean, Cochran, 03027, 77167, Ms, 384119362, 8293972481,about, 1, 1, 1, 6, 1, 2, 5, 5, 5, 3, 3
9849, Axson, 75876, 494 Sibley Station,1962-00-09 19:00:00, moved@yahoo.com, Hannah, Guthrie, 42735, 90185, Mr, 583863358, 3192883661,hatch, 9, 2, 1, 1, 1, 1, 3, 2, 6, 2, 2
9850, Cornelia, 22069, 780 Walter Blvd,1957-00-31 19:00:00, until@yahoo.com, Shaun, Smith, 21918, 37246, Mr, 284458030, 8243976569,light, 0, 2, 1, 5, 1, 2, 2, 5, 4, 5, 2
9851, Dillard, 72185, 786 Eastman Road,1955-00-10 19:00:00, enter@yahoo.com, Tom, Phillips, 21039, 96164, Ms, 381226554, 2910233552,wrong, 1, 4, 1, 8, 2, 1, 4, 4, 6, 1, 4
9852, Osterfield, 68522, 870 Cattle Lane,1972-00-09 19:00:00, build@yahoo.com, Alan, Howell, 17794, 01144, Ms, 457869718, 5989135008,badly, 7, 1, 1, 1, 1, 1, 1, 4, 5, 3, 1
9853, Augusta, 08933, 1378 Harkers Crescent,1967-00-19 19:00:00, about@yahoo.com, Ryan, Gamble, 00391, 86902, Mr, 662855236, 5955532703,throw, 3, 3, 1, 4, 2, 2, 1, 9, 4, 4, 1
